card_no,year,month,sales,transactions,items
12058,2010,9,-4.26E-14,6,91
21931,2010,9,1.78E-15,2,16
46316,2010,9,-1.42E-14,5,145
20059,2010,9,2.13E-14,2,40
16614,2010,9,4.00E-15,4,38
22241,2010,9,0,2,27
12077,2010,9,-7.11E-15,15,155
12167,2010,9,-3.55E-15,2,24
17038,2010,9,2.84E-14,17,202
11733,2010,9,0,3,78
14030,2010,9,7.11E-15,3,35
21947,2010,9,-4.53E-14,3,123
13434,2010,9,1.07E-14,29,207
19036,2010,9,8.53E-14,5,80
19541,2010,9,5.68E-14,2,47
19445,2010,9,-1.78E-15,1,17
11235,2010,9,7.11E-15,5,37
19097,2010,9,1.07E-14,2,25
11089,2010,9,-1.78E-13,18,164
13164,2010,9,2.13E-14,4,47
16021,2010,9,0,3,22
44679,2010,9,7.11E-15,3,33
20126,2010,9,-1.78E-15,34,497
22370,2010,9,-1.99E-13,6,132
23680,2010,9,0,6,59
22076,2010,9,0,1,15
51510,2010,9,-1.07E-14,5,60
22228,2010,9,-1.78E-15,2,21
11711,2010,9,-4.26E-14,4,90
21581,2010,9,7.11E-15,4,42
24814,2010,9,2.84E-14,3,53
16144,2010,9,-7.11E-15,4,59
16422,2010,9,0,7,79
12023,2010,9,1.14E-13,12,145
11478,2010,9,7.11E-15,8,64
19332,2010,9,0,2,21
20889,2010,9,-8.53E-14,7,109
21793,2010,9,2.84E-14,4,79
47302,2010,9,-6.39E-14,8,92
44790,2010,9,-3.55E-15,2,19
42754,2010,9,-4.26E-14,5,83
51066,2010,9,-8.88E-16,1,9
31053,2010,9,0,2,31
14972,2010,9,2.84E-14,3,62
21297,2010,9,-9.95E-14,6,138
15731,2010,9,-1.42E-14,6,85
22581,2010,9,-1.42E-14,2,64
14496,2010,9,1.78E-15,1,12
15550,2010,9,0,3,185
20138,2010,9,-2.84E-14,2,65
40231,2010,9,1.78E-15,5,28
11725,2010,9,1.78E-15,1,15
12018,2010,9,-1.56E-13,8,98
19842,2010,9,-1.78E-15,1,12
22260,2010,9,0,1,17
19777,2010,9,2.09E-14,10,112
12944,2010,9,-1.42E-14,2,50
22852,2010,9,7.11E-15,3,57
20156,2010,9,7.11E-15,3,56
16254,2010,9,-9.09E-13,7,61
51881,2010,9,-7.11E-15,7,64
15329,2010,9,-2.27E-13,3,150
51244,2010,9,1.78E-15,1,10
15687,2010,9,2.84E-14,2,48
20604,2010,9,2.13E-14,3,46
18409,2010,9,-5.68E-14,4,62
51191,2010,9,-2.84E-14,3,38
30885,2010,9,3.55E-14,5,82
21844,2010,9,-1.14E-13,9,156
51720,2010,9,4.26E-14,5,73
25088,2010,9,0,3,26
23039,2010,9,0,1,59
19107,2010,9,0,3,37
51630,2010,9,0,2,14
12886,2010,9,2.27E-13,7,88
20704,2010,9,0,1,14
51804,2010,9,-1.67E-15,3,15
16601,2010,9,3.55E-15,4,32
22819,2010,9,4.97E-14,3,92
19257,2010,9,1.42E-14,3,53
31274,2010,9,0,2,23
13113,2010,9,-4.26E-14,3,132
15397,2010,9,-7.11E-14,7,99
16467,2010,9,0,1,9
13765,2010,9,-5.55E-16,1,8
21374,2010,9,6.39E-14,9,92
13561,2010,9,-1.42E-14,4,38
17521,2010,9,-4.26E-14,3,72
20178,2010,9,-7.11E-15,1,18
19420,2010,9,5.68E-14,1,52
16576,2010,9,0,1,21
19817,2010,9,7.11E-15,3,50
10875,2010,9,1.07E-14,1,12
25182,2010,9,3.55E-15,4,38
17813,2010,9,1.71E-13,17,237
12382,2010,9,2.84E-14,1,24
13746,2010,9,-1.85E-13,9,132
25253,2010,9,7.11E-15,4,64
17252,2010,9,8.53E-14,12,196
21967,2010,9,0,2,39
18374,2010,9,-2.84E-14,4,48
14295,2010,9,-1.24E-14,3,33
51082,2010,9,-3.55E-15,5,53
19790,2010,9,-2.31E-14,11,107
42566,2010,9,1.42E-14,12,123
20220,2010,9,1.07E-13,8,160
13504,2010,9,2.13E-14,13,165
44552,2010,9,-7.11E-15,3,70
12781,2010,9,-1.83E-13,10,250
21429,2010,9,3.55E-15,4,68
14811,2010,9,1.78E-14,2,36
21215,2010,9,2.34E-13,13,271
23285,2010,9,0,3,61
23805,2010,9,-1.78E-14,1,15
16897,2010,9,-2.66E-15,2,17
10194,2010,9,-1.42E-14,1,16
50162,2010,9,2.22E-16,1,6
17019,2010,9,2.84E-14,6,56
23957,2010,9,4.44E-14,5,71
22700,2010,9,2.49E-14,6,118
14359,2010,9,-2.84E-14,2,19
40218,2010,9,1.42E-14,1,28
50697,2010,9,-6.31E-14,6,128
13956,2010,9,0,1,9
47819,2010,9,-1.33E-15,4,25
44832,2010,9,2.84E-14,2,26
18132,2010,9,2.13E-14,4,38
21693,2010,9,0,2,31
22487,2010,9,8.88E-15,4,53
10326,2010,9,-1.07E-14,3,49
40954,2010,9,0,1,22
19338,2010,9,0,4,41
13210,2010,9,0,4,83
20180,2010,9,5.68E-14,2,79
24255,2010,9,-2.13E-14,5,113
50648,2010,9,0,3,28
12414,2010,9,7.11E-15,4,30
16111,2010,9,-7.11E-15,4,31
50448,2010,9,2.13E-14,3,38
21163,2010,9,0,2,27
30232,2010,9,2.84E-14,1,78
12794,2010,9,0,17,168
48331,2010,9,5.68E-14,3,78
11712,2010,9,2.13E-14,2,39
21830,2010,9,5.33E-15,1,17
10300,2010,9,7.11E-15,2,29
16031,2010,9,3.55E-15,3,96
34576,2010,9,0,2,26
13283,2010,9,2.56E-13,4,189
38512,2010,9,0,5,58
10175,2010,9,5.68E-14,1,39
14707,2010,9,7.11E-15,1,23
21881,2010,9,0,1,12
10079,2010,9,-6.22E-15,4,50
23571,2010,9,-4.26E-14,7,95
12399,2010,9,1.07E-14,1,21
44760,2010,9,0,2,18
25183,2010,9,0,4,24
21424,2010,9,7.82E-14,4,119
16024,2010,9,0,1,18
20249,2010,9,2.66E-15,2,18
11150,2010,9,-1.71E-13,3,167
22416,2010,9,-8.53E-14,4,100
18332,2010,9,7.99E-15,2,23
24311,2010,9,-1.78E-15,1,9
20339,2010,9,-6.39E-14,16,177
10069,2010,9,4.26E-14,7,78
17714,2010,9,-1.07E-14,2,19
51615,2010,9,-1.67E-16,1,5
14041,2010,9,1.07E-14,8,117
23262,2010,9,-6.22E-15,2,12
51736,2010,9,-1.42E-14,3,18
51625,2010,9,2.22E-15,1,6
21657,2010,9,0,1,5
15665,2010,9,8.88E-16,3,21
21423,2010,9,-4.97E-14,5,137
23715,2010,9,2.31E-14,13,153
24152,2010,9,-1.42E-14,8,45
46256,2010,9,-7.11E-15,2,29
20446,2010,9,5.33E-15,1,13
14142,2010,9,-1.31E-13,10,158
36699,2010,9,4.26E-14,13,132
22845,2010,9,3.55E-15,4,37
19510,2010,9,3.02E-14,6,102
27308,2010,9,1.14E-13,17,226
18699,2010,9,-7.11E-15,1,7
44590,2010,9,-7.11E-15,9,125
10702,2010,9,1.78E-14,3,59
27303,2010,9,3.82E-14,3,104
40390,2010,9,0,2,13
15462,2010,9,-3.41E-13,12,254
20618,2010,9,5.68E-14,2,143
27086,2010,9,0,2,15
18213,2010,9,0,3,32
12887,2010,9,4.26E-14,4,65
46443,2010,9,7.11E-15,2,30
17466,2010,9,1.42E-14,1,21
15364,2010,9,7.99E-15,6,76
20411,2010,9,4.97E-14,7,86
16838,2010,9,-3.55E-15,2,33
20491,2010,9,8.53E-14,11,201
14179,2010,9,1.42E-14,2,46
25047,2010,9,0,2,13
21938,2010,9,2.84E-14,4,59
11673,2010,9,-1.07E-14,8,74
38745,2010,9,7.11E-15,1,16
19652,2010,9,5.68E-14,2,49
20151,2010,9,1.78E-14,7,108
11815,2010,9,3.55E-15,7,71
36682,2010,9,-7.11E-14,5,140
15848,2010,9,-2.84E-14,2,16
13259,2010,9,1.07E-14,7,67
22521,2010,9,7.11E-15,3,38
12191,2010,9,9.59E-14,7,104
10641,2010,9,1.42E-14,2,30
16800,2010,9,4.97E-14,15,155
16301,2010,9,1.42E-14,4,82
20834,2010,9,7.11E-15,5,48
22931,2010,9,-4.97E-14,4,64
42627,2010,9,1.42E-14,1,15
18435,2010,9,-1.78E-15,1,3
19035,2010,9,4.97E-14,3,129
44830,2010,9,1.60E-14,2,14
24171,2010,9,1.20E-14,10,116
13854,2010,9,3.55E-15,1,15
14138,2010,9,-7.11E-15,1,14
18842,2010,9,1.42E-14,3,107
13942,2010,9,0,15,164
22438,2010,9,5.15E-14,3,71
10911,2010,9,0,2,28
24891,2010,9,1.42E-14,1,26
38552,2010,9,1.79E-14,5,68
50950,2010,9,8.88E-16,2,15
11029,2010,9,4.44E-16,3,23
20055,2010,9,8.88E-16,2,20
23226,2010,9,0,1,14
20602,2010,9,0,1,6
10688,2010,9,-1.78E-15,1,15
40365,2010,9,-9.95E-14,10,137
17563,2010,9,1.07E-14,2,33
19444,2010,9,9.95E-14,6,95
19159,2010,9,-7.11E-15,8,224
17337,2010,9,8.88E-16,2,25
22507,2010,9,3.91E-14,13,99
37158,2010,9,2.13E-14,11,107
21422,2010,9,7.11E-15,2,14
15961,2010,9,-1.42E-14,14,161
20473,2010,9,-1.42E-14,1,42
18861,2010,9,-1.85E-13,2,157
47272,2010,9,7.11E-15,3,33
16945,2010,9,1.42E-14,4,77
23516,2010,9,1.07E-14,2,25
18749,2010,9,0,3,71
50975,2010,9,-1.42E-14,1,48
21289,2010,9,1.42E-14,3,33
44442,2010,9,-7.11E-14,2,97
16110,2010,9,5.68E-14,4,127
12836,2010,9,0,2,28
23235,2010,9,-1.33E-15,5,32
21238,2010,9,-1.42E-14,4,57
22151,2010,9,1.78E-15,5,43
16072,2010,9,8.88E-16,3,24
19983,2010,9,9.95E-14,6,131
18335,2010,9,4.76E-13,5,309
30961,2010,9,7.11E-15,6,49
20891,2010,9,-8.88E-16,1,9
24162,2010,9,0,2,13
24771,2010,9,-1.42E-14,5,76
13829,2010,9,-1.42E-14,1,7
11768,2010,9,-2.84E-14,3,89
13027,2010,9,3.55E-15,1,20
22356,2010,9,0,1,9
22022,2010,9,1.07E-14,3,35
22631,2010,9,-6.22E-15,7,86
50255,2010,9,7.11E-15,4,88
24752,2010,9,1.42E-14,1,35
20037,2010,9,1.78E-14,3,39
34624,2010,9,-8.88E-16,1,7
16979,2010,9,8.53E-14,2,81
10564,2010,9,3.55E-14,6,51
15668,2010,9,1.99E-13,4,97
20350,2010,9,0,1,12
14932,2010,9,-2.49E-14,4,106
12939,2010,9,-1.42E-14,2,39
16615,2010,9,0,1,6
40450,2010,9,7.11E-15,1,15
23267,2010,9,-1.78E-15,1,13
50324,2010,9,0,1,9
14985,2010,9,0,1,21
14956,2010,9,0,1,23
50275,2010,9,-1.24E-14,3,60
24619,2010,9,7.11E-15,2,33
16337,2010,9,-3.55E-14,4,123
20290,2010,9,0,1,16
21478,2010,9,-8.88E-16,1,9
50352,2010,9,3.55E-15,1,22
50774,2010,9,2.13E-14,2,39
13675,2010,9,4.26E-14,6,79
15263,2010,9,0,4,61
14094,2010,9,0,1,14
46415,2010,9,5.33E-15,2,17
14755,2010,9,0,2,21
42594,2010,9,8.88E-16,1,8
11224,2010,9,8.88E-16,2,57
24163,2010,9,2.66E-15,6,33
22709,2010,9,1.42E-14,2,71
12437,2010,9,0,2,21
21763,2010,9,-3.55E-15,1,17
12640,2010,9,0,1,7
23164,2010,9,-2.84E-14,4,67
44510,2010,9,4.26E-14,1,71
10686,2010,9,-1.67E-15,2,30
22173,2010,9,0,1,14
14938,2010,9,-3.55E-14,2,33
22649,2010,9,7.99E-15,2,74
42649,2010,9,0,1,14
22837,2010,9,-7.11E-15,5,42
23362,2010,9,5.77E-15,2,24
23536,2010,9,6.39E-14,3,83
14098,2010,9,0,1,19
17464,2010,9,0,1,8
22627,2010,9,8.88E-16,1,7
17235,2010,9,-3.55E-15,2,31
42896,2010,9,1.42E-14,4,75
34641,2010,9,0,1,9
11743,2010,9,3.91E-14,4,70
34618,2010,9,0,1,7
21343,2010,9,-5.33E-15,2,18
16484,2010,9,7.11E-15,2,19
23176,2010,9,-8.88E-16,1,7
51852,2010,9,-5.68E-14,2,100
22251,2010,9,7.11E-14,4,64
47359,2010,9,-1.78E-15,2,19
19969,2010,9,4.44E-15,2,23
16193,2010,9,-9.95E-14,7,152
15117,2010,9,-4.09E-14,6,182
15412,2010,9,-8.53E-14,4,99
50718,2010,9,-7.11E-15,1,10
15078,2010,9,4.97E-14,7,86
50914,2010,9,0,1,9
18632,2010,9,-2.84E-14,7,105
11575,2010,9,-1.63E-13,6,141
19545,2010,9,-5.68E-14,3,57
38144,2010,9,7.11E-15,5,72
17983,2010,9,-2.84E-14,4,65
15077,2010,9,-2.13E-14,9,104
17314,2010,9,6.39E-14,11,140
15234,2010,9,2.13E-14,12,123
17045,2010,9,1.39E-13,23,284
15219,2010,9,3.55E-15,1,16
17470,2010,9,7.11E-15,7,55
10695,2010,9,-7.11E-15,9,57
13928,2010,9,-7.11E-15,17,153
16154,2010,9,-1.99E-13,8,217
15206,2010,9,-5.68E-14,5,89
18017,2010,9,0,3,33
17219,2010,9,1.78E-15,3,29
20975,2010,9,2.84E-14,4,46
34604,2010,9,8.88E-15,6,94
20221,2010,9,0,1,18
10197,2010,9,-8.88E-16,2,12
40932,2010,9,0,4,37
11821,2010,9,-9.71E-17,1,5
48488,2010,9,0,4,96
21050,2010,9,3.55E-15,1,28
18836,2010,9,-1.07E-14,1,34
44740,2010,9,1.42E-14,1,24
44603,2010,9,-5.33E-15,1,13
12636,2010,9,1.78E-15,1,11
22303,2010,9,-2.77E-13,7,179
10709,2010,9,1.78E-14,2,29
14373,2010,9,0,2,11
21923,2010,9,2.84E-14,7,81
21409,2010,9,9.95E-14,5,232
12109,2010,9,0,2,33
17237,2010,9,-1.07E-14,2,41
14265,2010,9,4.97E-15,1,12
20648,2010,9,-1.42E-13,4,118
23281,2010,9,1.78E-14,3,42
24323,2010,9,2.13E-14,7,81
21326,2010,9,-1.07E-14,4,59
50894,2010,9,-4.44E-15,3,65
11952,2010,9,-6.93E-14,2,37
22336,2010,9,-1.56E-13,5,159
24885,2010,9,1.42E-14,2,40
14300,2010,9,3.20E-14,4,81
47277,2010,9,3.55E-15,3,30
13019,2010,9,-6.39E-14,1,68
17627,2010,9,1.28E-13,4,116
44826,2010,9,-3.55E-14,3,120
24536,2010,9,0,2,29
13827,2010,9,1.78E-15,3,27
21366,2010,9,1.42E-14,7,99
51706,2010,9,0,3,45
21453,2010,9,1.07E-14,7,125
12471,2010,9,-2.13E-14,3,81
18065,2010,9,-1.42E-14,2,62
21024,2010,9,7.11E-15,4,86
40922,2010,9,2.84E-14,5,133
14032,2010,9,5.33E-15,1,10
14750,2010,9,7.11E-15,2,29
24909,2010,9,-4.26E-14,3,70
23255,2010,9,1.33E-15,1,15
21119,2010,9,-3.55E-15,2,19
13872,2010,9,7.11E-15,1,6
17982,2010,9,-3.55E-15,1,16
19450,2010,9,2.13E-14,1,38
29890,2010,9,0,1,7
16923,2010,9,3.55E-15,1,20
40763,2010,9,7.11E-15,2,32
14183,2010,9,1.95E-14,7,62
22060,2010,9,0,3,24
17268,2010,9,1.42E-14,2,72
25164,2010,9,-4.44E-16,1,6
15261,2010,9,4.26E-14,1,65
23034,2010,9,-2.84E-14,4,95
14351,2010,9,3.55E-15,4,31
18265,2010,9,-6.39E-14,4,129
21230,2010,9,7.11E-15,1,28
22764,2010,9,2.49E-14,1,31
14522,2010,9,7.11E-15,4,50
13208,2010,9,0,5,43
37134,2010,9,-2.49E-14,2,65
21616,2010,9,2.27E-13,4,122
14561,2010,9,-1.07E-14,5,62
25471,2010,9,-4.44E-16,2,26
19574,2010,9,-9.95E-14,4,74
18430,2010,9,-1.78E-15,3,23
13698,2010,9,7.11E-15,4,36
23663,2010,9,4.44E-15,3,50
13355,2010,9,-1.07E-14,1,17
15906,2010,9,7.11E-15,1,20
40871,2010,9,8.88E-15,4,37
23532,2010,9,-4.26E-14,2,52
27182,2010,9,0,1,8
11276,2010,9,0,1,13
13684,2010,9,0,2,42
24503,2010,9,0,2,26
21580,2010,9,-4.26E-14,4,61
13654,2010,9,5.24E-14,4,64
15927,2010,9,0,2,17
44707,2010,9,7.11E-15,1,35
13158,2010,9,-1.42E-14,1,24
51659,2010,9,0,1,20
35297,2010,9,-2.84E-14,3,52
51645,2010,9,-4.44E-16,1,6
25342,2010,9,7.11E-15,1,23
44486,2010,9,2.13E-14,1,26
16616,2010,9,2.84E-14,1,64
31196,2010,9,-1.78E-15,1,18
50636,2010,9,2.13E-14,1,32
49584,2010,9,-1.11E-15,1,6
13260,2010,9,-1.78E-14,3,35
20150,2010,9,0,1,7
17650,2010,9,7.11E-15,3,39
42493,2010,9,0,1,8
16523,2010,9,-1.22E-15,1,7
19668,2010,9,-3.55E-15,1,9
20622,2010,9,1.78E-15,1,16
21643,2010,9,3.55E-15,1,8
40700,2010,9,0,1,16
14721,2010,9,0,1,6
34307,2010,9,0,2,21
12350,2010,9,2.22E-14,2,34
50646,2010,9,2.22E-16,1,5
50497,2010,9,0,1,39
13432,2010,9,5.33E-14,8,109
12289,2010,9,7.11E-15,6,69
13103,2010,9,-3.96E-13,32,395
22357,2010,9,-1.99E-13,12,299
12388,2010,9,8.88E-14,8,117
16451,2010,9,5.15E-14,10,125
14766,2010,9,3.55E-14,7,77
15106,2010,9,1.78E-14,1,29
20557,2010,9,2.56E-13,9,169
17473,2010,9,-7.11E-15,2,31
14548,2010,9,2.84E-14,4,112
24951,2010,9,0,3,24
16626,2010,9,8.53E-14,4,77
39008,2010,9,-2.88E-13,19,243
17554,2010,9,-8.88E-16,1,9
12988,2010,9,-8.88E-15,3,51
10268,2010,9,-4.26E-14,9,111
36760,2010,9,0,2,24
15492,2010,9,4.26E-14,2,68
11061,2010,9,0,5,80
40988,2010,9,-5.68E-14,7,76
10809,2010,9,5.68E-14,19,243
40997,2010,9,-1.78E-14,3,34
46321,2010,9,3.55E-15,2,28
13049,2010,9,1.42E-14,9,174
22403,2010,9,-2.84E-14,1,34
36828,2010,9,6.66E-16,1,6
16486,2010,9,0,4,98
17234,2010,9,-2.84E-14,3,39
50429,2010,9,7.11E-15,2,23
11374,2010,9,7.11E-15,3,50
11315,2010,9,0,1,6
21074,2010,9,-2.13E-14,1,42
13089,2010,9,1.78E-15,1,14
15120,2010,9,-7.11E-14,4,98
25083,2010,9,5.68E-14,3,55
16544,2010,9,4.44E-15,1,10
15464,2010,9,-4.88E-15,1,9
22341,2010,9,1.07E-14,2,35
20977,2010,9,8.88E-16,2,17
23762,2010,9,5.33E-15,2,23
14793,2010,9,-7.11E-15,2,21
19885,2010,9,1.78E-15,3,47
18345,2010,9,-3.91E-14,2,13
12889,2010,9,-1.78E-15,2,35
16317,2010,9,-7.11E-15,2,27
18451,2010,9,7.11E-15,4,80
14283,2010,9,-1.78E-15,1,7
34300,2010,9,2.13E-13,1,90
23833,2010,9,1.95E-14,2,49
36589,2010,9,1.42E-14,4,57
50453,2010,9,7.11E-15,4,77
22854,2010,9,0,1,9
22061,2010,9,3.55E-15,3,41
40638,2010,9,0,1,61
16284,2010,9,8.88E-15,3,31
22400,2010,9,7.11E-15,2,39
35308,2010,9,0,2,69
17633,2010,9,0,1,5
10945,2010,9,-8.88E-16,1,18
15619,2010,9,-1.14E-13,4,115
51100,2010,9,-9.24E-14,3,90
19064,2010,9,1.07E-14,2,23
26603,2010,9,0,2,12
10152,2010,9,-4.44E-15,4,37
18774,2010,9,1.51E-14,4,51
12558,2010,9,-3.55E-15,1,7
22810,2010,9,7.11E-15,1,23
23342,2010,9,1.78E-15,4,22
12544,2010,9,2.84E-14,3,37
11010,2010,9,7.11E-15,3,31
40779,2010,9,-2.84E-14,2,93
11972,2010,9,-7.11E-15,1,19
10956,2010,9,2.84E-14,4,60
12984,2010,9,-1.42E-14,4,51
13754,2010,9,1.42E-14,3,54
24701,2010,9,-1.42E-14,1,33
42899,2010,9,0,2,16
42488,2010,9,0,2,20
23974,2010,9,-2.66E-15,1,15
21338,2010,9,1.42E-14,7,64
15184,2010,9,1.42E-14,1,43
10704,2010,9,2.84E-14,1,27
24564,2010,9,0,1,15
12795,2010,9,-2.84E-14,3,63
21978,2010,9,-1.78E-15,2,16
20323,2010,9,3.55E-15,3,23
20586,2010,9,-1.78E-15,2,18
18782,2010,9,-2.27E-13,6,197
51148,2010,9,1.78E-15,1,10
25384,2010,9,0,1,23
17847,2010,9,-4.44E-16,1,6
14307,2010,9,-2.22E-15,1,14
17264,2010,9,2.13E-14,4,76
11761,2010,9,0,2,26
10802,2010,9,-7.11E-15,1,21
21919,2010,9,2.13E-14,1,32
15157,2010,9,3.55E-15,2,25
20338,2010,9,-1.14E-13,3,119
12577,2010,9,0,1,9
31142,2010,9,0,1,27
11975,2010,9,1.42E-14,2,36
14509,2010,9,2.13E-14,1,24
10336,2010,9,1.24E-14,1,10
19528,2010,9,3.55E-15,1,28
34757,2010,9,0,1,5
10161,2010,9,1.78E-14,5,57
40953,2010,9,0,1,5
50752,2010,9,1.78E-15,1,18
18830,2010,9,-3.55E-15,2,14
12148,2010,9,-1.07E-14,9,80
18308,2010,9,-7.11E-14,12,245
17727,2010,9,-1.42E-14,4,48
12570,2010,9,-1.42E-14,2,47
18859,2010,9,-2.84E-14,26,382
19986,2010,9,-1.14E-13,10,152
16555,2010,9,-1.35E-13,8,160
18124,2010,9,7.11E-15,2,27
20204,2010,9,6.25E-13,9,271
12488,2010,9,0,2,37
14931,2010,9,-9.95E-14,10,170
20931,2010,9,-3.55E-15,12,148
25014,2010,9,5.86E-14,4,84
24439,2010,9,-7.11E-15,2,40
44225,2010,9,-7.11E-15,2,27
10903,2010,9,1.78E-15,1,9
12759,2010,9,1.42E-14,9,181
15632,2010,9,0,1,14
20670,2010,9,7.11E-15,4,83
21792,2010,9,7.11E-15,5,55
10397,2010,9,1.42E-14,9,184
25217,2010,9,-7.11E-15,2,31
20136,2010,9,1.78E-15,1,9
10047,2010,9,-4.26E-14,4,109
17951,2010,9,-8.53E-14,2,64
31075,2010,9,0,3,27
38485,2010,9,0,1,35
13817,2010,9,-2.13E-13,5,125
12947,2010,9,1.42E-14,1,38
18874,2010,9,3.55E-15,2,21
44680,2010,9,-7.11E-14,4,95
42341,2010,9,3.55E-15,1,12
25252,2010,9,-6.39E-14,12,149
19836,2010,9,-2.84E-14,3,93
24395,2010,9,0,1,15
13404,2010,9,4.97E-14,6,123
11381,2010,9,0,3,43
19396,2010,9,-3.20E-14,8,120
25161,2010,9,2.84E-14,22,169
14809,2010,9,7.11E-15,3,44
12383,2010,9,-4.26E-14,1,48
22983,2010,9,-2.49E-14,4,82
51701,2010,9,0,1,7
17862,2010,9,5.33E-15,2,20
38672,2010,9,-1.78E-15,1,7
22418,2010,9,3.55E-15,1,9
15383,2010,9,1.99E-13,7,272
16290,2010,9,5.55E-17,1,8
12799,2010,9,2.13E-14,2,42
48359,2010,9,0,4,62
19866,2010,9,7.11E-15,2,54
50220,2010,9,3.55E-15,2,11
20495,2010,9,8.88E-16,1,5
23155,2010,9,2.22E-16,1,8
48515,2010,9,0,2,15
22032,2010,9,1.07E-14,5,70
16441,2010,9,-1.78E-15,1,6
12653,2010,9,3.33E-15,2,31
11506,2010,9,8.88E-16,1,8
19816,2010,9,5.83E-16,1,6
18207,2010,9,5.33E-15,2,25
10053,2010,9,0,1,10
22949,2010,9,-7.11E-14,3,56
22668,2010,9,-7.11E-15,1,23
17829,2010,9,8.88E-16,1,9
50407,2010,9,-2.84E-14,1,82
22201,2010,9,-1.42E-14,3,67
24684,2010,9,5.33E-15,2,28
40469,2010,9,-3.77E-15,1,10
18602,2010,9,0,2,25
22720,2010,9,3.55E-15,1,21
42149,2010,9,4.00E-15,1,10
21260,2010,9,0,1,11
12483,2010,9,-2.84E-14,1,37
16147,2010,9,-6.00E-15,1,12
11265,2010,9,1.42E-14,3,57
51540,2010,9,0,1,81
40625,2010,9,7.11E-15,1,34
20996,2010,9,-8.88E-16,1,6
44663,2010,9,1.78E-15,2,19
24088,2010,9,3.55E-15,1,25
18517,2010,9,-1.42E-14,2,92
14134,2010,9,-1.33E-15,2,14
16274,2010,9,-7.11E-15,3,52
14922,2010,9,0,1,23
17189,2010,9,3.55E-15,3,40
20692,2010,9,5.68E-14,1,59
23101,2010,9,2.66E-15,1,10
19734,2010,9,2.84E-14,1,42
12465,2010,9,8.88E-16,1,7
15062,2010,9,-1.42E-14,2,93
13402,2010,9,6.66E-15,1,9
50540,2010,9,-1.42E-14,2,28
22289,2010,9,3.55E-15,2,19
26292,2010,9,0,1,8
16458,2010,9,0,1,12
10516,2010,9,4.44E-16,1,7
21365,2010,9,1.78E-15,1,15
22561,2010,9,-1.78E-15,1,8
13869,2010,9,-7.11E-15,3,29
10822,2010,9,0,1,27
14935,2010,9,7.11E-15,2,24
14998,2010,9,7.11E-15,5,223
10611,2010,9,0,1,7
23552,2010,9,-3.55E-15,1,19
10105,2010,9,-1.42E-14,23,214
36635,2010,9,-2.13E-14,15,162
42188,2010,9,-1.07E-14,3,63
40363,2010,9,4.26E-14,11,147
29974,2010,9,-3.55E-15,4,76
24386,2010,9,-7.11E-15,1,25
23990,2010,9,-2.84E-14,4,84
13832,2010,9,-2.84E-14,5,44
22332,2010,9,-6.22E-15,2,23
12954,2010,9,-9.95E-14,5,104
36097,2010,9,-3.55E-15,4,78
22714,2010,9,0,5,48
17579,2010,9,6.66E-16,1,6
20616,2010,9,-7.11E-15,2,33
44695,2010,9,3.55E-15,1,50
40576,2010,9,7.11E-15,3,49
24824,2010,9,0,1,16
18317,2010,9,1.71E-13,14,237
23468,2010,9,-5.33E-15,1,9
24710,2010,9,-7.11E-15,9,74
22655,2010,9,2.78E-16,1,5
18530,2010,9,-7.11E-15,3,68
17458,2010,9,1.42E-14,3,68
11610,2010,9,-8.53E-14,7,92
13061,2010,9,5.68E-14,6,134
13351,2010,9,7.11E-15,12,124
44273,2010,9,1.78E-15,2,15
42937,2010,9,-1.42E-14,3,56
14605,2010,9,5.33E-15,2,22
23214,2010,9,-2.20E-13,7,228
13195,2010,9,-3.55E-15,4,26
23867,2010,9,3.55E-14,2,45
44660,2010,9,-1.42E-14,13,142
11670,2010,9,0,1,21
34104,2010,9,0,1,6
16457,2010,9,0,1,12
13720,2010,9,5.33E-15,2,38
40894,2010,9,8.88E-16,1,6
15498,2010,9,0,1,11
15673,2010,9,-3.55E-15,2,15
25330,2010,9,0,1,15
12823,2010,9,-3.55E-14,5,43
26559,2010,9,5.55E-16,1,12
26355,2010,9,0,2,22
50403,2010,9,1.78E-15,2,14
10765,2010,9,1.42E-14,2,24
17836,2010,9,-1.42E-13,5,100
50738,2010,9,1.42E-14,2,38
40729,2010,9,-1.78E-15,1,10
36504,2010,9,0,1,32
12813,2010,9,-8.53E-14,8,96
51074,2010,9,7.11E-15,2,26
24027,2010,9,4.44E-15,4,31
18060,2010,9,0,2,31
13542,2010,9,3.55E-15,2,15
11818,2010,9,1.42E-14,2,54
40973,2010,9,3.55E-15,1,21
11545,2010,9,8.53E-14,4,176
14173,2010,9,-2.00E-15,1,10
16063,2010,9,0,1,10
10909,2010,9,0,1,7
16588,2010,9,7.11E-15,1,28
12505,2010,9,3.55E-15,2,14
22591,2010,9,-5.33E-15,2,21
51061,2010,9,7.11E-15,1,16
36974,2010,9,1.28E-13,4,87
12705,2010,9,2.66E-15,1,12
51863,2010,9,0,1,10
16340,2010,9,0,1,30
12615,2010,9,8.88E-16,2,12
13904,2010,9,7.11E-15,2,25
17649,2010,9,-3.55E-15,2,64
13026,2010,9,1.07E-14,1,31
11221,2010,9,0,1,11
42237,2010,9,-3.55E-15,1,37
11543,2010,9,-6.39E-14,1,26
14236,2010,9,0,1,9
44551,2010,9,1.42E-14,1,23
